instance_type,cores,direction,threads,message_size,throughput,unit
c7i.2xlarge,4,forward,5,,17.5,Gbits/sec
c7i.2xlarge,4,forward,5,,11.2,Gbits/sec
c7i.2xlarge,4,forward,5,,13.8,Gbits/sec
c7i.2xlarge,4,forward,5,,11.1,Gbits/sec
c7i.2xlarge,4,forward,5,,12.6,Gbits/sec
c7i.2xlarge,4,forward,5,,13.3,Gbits/sec
c7i.2xlarge,4,forward,5,,17.0,Gbits/sec
c7i.2xlarge,4,forward,5,,12.6,Gbits/sec
c7i.2xlarge,4,forward,5,,17.4,Gbits/sec
c7i.2xlarge,4,forward,6,,17.8,Gbits/sec
c7i.2xlarge,4,forward,6,,12.3,Gbits/sec
c7i.2xlarge,4,forward,6,,14.8,Gbits/sec
c7i.2xlarge,4,forward,6,,11.2,Gbits/sec
c7i.2xlarge,4,forward,6,,13.1,Gbits/sec
c7i.2xlarge,4,forward,6,,14.2,Gbits/sec
c7i.2xlarge,4,forward,6,,18.2,Gbits/sec
c7i.2xlarge,4,forward,6,,13.0,Gbits/sec
c7i.2xlarge,4,forward,6,,17.8,Gbits/sec
c7i.2xlarge,4,forward,7,,18.3,Gbits/sec
c7i.2xlarge,4,forward,7,,11.0,Gbits/sec
c7i.2xlarge,4,forward,7,,14.7,Gbits/sec
c7i.2xlarge,4,forward,7,,11.1,Gbits/sec
c7i.2xlarge,4,forward,7,,12.6,Gbits/sec
c7i.2xlarge,4,forward,7,,14.1,Gbits/sec
c7i.2xlarge,4,forward,7,,18.4,Gbits/sec
c7i.2xlarge,4,forward,7,,13.1,Gbits/sec
c7i.2xlarge,4,forward,7,,17.9,Gbits/sec
c7i.2xlarge,4,forward,8,,18.3,Gbits/sec
c7i.2xlarge,4,forward,8,,10.7,Gbits/sec
c7i.2xlarge,4,forward,8,,15.0,Gbits/sec
c7i.2xlarge,4,forward,8,,11.6,Gbits/sec
c7i.2xlarge,4,forward,8,,11.3,Gbits/sec
c7i.2xlarge,4,forward,8,,14.2,Gbits/sec
c7i.2xlarge,4,forward,8,,18.5,Gbits/sec
c7i.2xlarge,4,forward,8,,12.9,Gbits/sec
c7i.2xlarge,4,forward,8,,18.4,Gbits/sec
c7i.2xlarge,4,forward,16,,18.4,Gbits/sec
c7i.2xlarge,4,forward,16,,10.6,Gbits/sec
c7i.2xlarge,4,forward,16,,15.0,Gbits/sec
c7i.2xlarge,4,forward,16,,11.3,Gbits/sec
c7i.2xlarge,4,forward,16,,11.0,Gbits/sec
c7i.2xlarge,4,forward,16,,14.5,Gbits/sec
c7i.2xlarge,4,forward,16,,19.0,Gbits/sec
c7i.2xlarge,4,forward,16,,13.0,Gbits/sec
c7i.2xlarge,4,forward,16,,18.9,Gbits/sec
c7i.2xlarge,4,forward,32,,19.0,Gbits/sec
c7i.2xlarge,4,forward,32,,10.4,Gbits/sec
c7i.2xlarge,4,forward,32,,14.6,Gbits/sec
c7i.2xlarge,4,forward,32,,10.9,Gbits/sec
c7i.2xlarge,4,forward,32,,11.2,Gbits/sec
c7i.2xlarge,4,forward,32,,14.4,Gbits/sec
c7i.2xlarge,4,forward,32,,19.2,Gbits/sec
c7i.2xlarge,4,forward,32,,12.5,Gbits/sec
c7i.2xlarge,4,forward,32,,19.0,Gbits/sec
