protocol,server.buf_size,server.rsp_size,client.buf_size,client.msg_size,num_samples,num_warmup_rounds,timeout_sec,act_sample_count,act_warmup_rounds,min,max,p99,p999,avg,median,q25,q75,lower_bound,upper_bound,num_outliers_lo,num_outliers_hi,outliers_lo,outliers_hi,scenario,instance_type,timestamp,git_hash,architecture_id
inet,1024,131072,1048576,8,1000000,10000,10,52000,10000,127.212,483.696,289.965,318.004,161.42564,147.076,144.228,151.62,133.14,162.708,12,9568,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:23:34,6be1398,3
inet,1024,262144,1048576,8,1000000,10000,10,27000,10000,201.154,504.807,368.978,422.938,276.474481,255.817,250.059,322.043,201.154,430.019,0,23,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:23:34,6be1398,3
inet,1024,524288,1048576,8,1000000,10000,10,10000,10000,338.583,732.469,603.232,674.569,486.274235,489.767,447.893,520.981,338.583,630.613,0,61,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:23:34,6be1398,3
inet,1024,1048576,1048576,8,1000000,10000,10,1000,10000,788.365,1067.966,1019.842,1067.966,906.103917,909.011,890.517,921.758,843.6555,968.6195,60,28,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:23:34,6be1398,3
inet,1024,64,1048576,8,1000000,10000,10,223000,10000,35.148,260.201,46.833,55.993,42.888975,42.786,42.63,42.948,42.153,43.425,538,5962,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,128,1048576,8,1000000,10000,10,210000,10000,36.005,221.589,50.477,62.335,45.48113,46.196,45.38,46.39,43.865,47.905,51115,3121,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,256,1048576,8,1000000,10000,10,207000,10000,36.087,347.754,51.912,64.191,46.293183,48.372,42.94,48.802,36.087,57.595,0,584,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,512,1048576,8,1000000,10000,10,210000,10000,36.924,227.499,50.543,62.31,45.645015,46.307,43.848,46.533,39.8205,50.5605,11,2094,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,1024,1048576,8,1000000,10000,10,223000,10000,36.284,513.648,46.775,56.326,42.994307,42.886,42.73,43.056,42.241,43.545,415,6134,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,2048,1048576,8,1000000,10000,10,215000,10000,37.153,9342.284,50.424,58.088,44.610002,43.735,43.541,44.012,42.8345,44.7185,51,29044,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,4096,1048576,8,1000000,10000,10,211000,10000,38.413,751.838,49.63,58.721,45.336863,45.106,44.906,45.337,44.2595,45.9835,107,13251,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,8192,1048576,8,1000000,10000,10,206000,10000,38.944,281.435,50.815,59.499,46.305358,46.192,45.964,46.429,45.2665,47.1265,312,5273,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,16384,1048576,8,1000000,10000,10,190000,10000,41.322,195.902,55.301,64.857,50.013606,50.055,49.845,50.272,49.2045,50.9125,6919,5016,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,32768,1048576,8,1000000,10000,10,144000,10000,56.931,410.536,71.206,80.147,65.246525,64.76,64.356,66.042,61.827,68.571,84,3281,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,65536,1048576,8,1000000,10000,10,94000,10000,81.647,558.086,216.827,361.609,96.377743,93.589,92.75,94.465,90.1775,97.0375,221,6008,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,131072,1048576,8,1000000,10000,10,54000,10000,107.549,597.595,340.436,422.186,157.399867,143.465,141.714,146.146,135.066,152.794,169,6994,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,262144,1048576,8,1000000,10000,10,25000,10000,222.87,721.739,453.918,573.197,292.604275,253.333,248.721,343.234,222.87,485.0035,0,127,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,524288,1048576,8,1000000,10000,10,10000,10000,315.237,918.164,728.516,827.772,500.711627,505.053,448.486,545.675,315.237,691.4585,0,180,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,1048576,1048576,8,1000000,10000,10,1000,10000,718.33,1121.817,1060.074,1121.817,915.312235,920.312,903.24,933.018,858.573,977.685,138,51,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,64,1048576,8,1000000,10000,10,213000,10000,36.573,394.431,49.198,61.08,44.923097,45.809,43.219,46.153,38.818,50.554,24,1672,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,128,1048576,8,1000000,10000,10,213000,10000,29.896,223.043,49.737,61.497,44.931452,46.037,42.745,46.29,37.4275,51.6075,6445,1585,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,256,1048576,8,1000000,10000,10,212000,10000,36.858,242.187,49.617,61.523,45.068248,45.913,43.283,46.387,38.627,51.043,11,1699,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,512,1048576,8,1000000,10000,10,216000,10000,36.433,463.111,48.49,60.348,44.36895,43.162,42.866,46.18,37.895,51.151,26,1331,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,1024,1048576,8,1000000,10000,10,215000,10000,37.044,275.41,48.529,59.494,44.593089,43.657,43.408,46.46,38.83,51.038,25,1368,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,2048,1048576,8,1000000,10000,10,209000,10000,37.419,404.662,49.958,62.014,45.604883,44.593,44.24,47.151,39.8735,51.5175,15,1608,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,4096,1048576,8,1000000,10000,10,207000,10000,38.497,577.146,50.814,62.174,46.291893,45.539,45.247,47.977,41.152,52.072,11,1593,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,8192,1048576,8,1000000,10000,10,202000,10000,39.155,246.887,51.793,63.267,47.207677,46.366,45.916,48.757,41.6545,53.0185,16,1588,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,16384,1048576,8,1000000,10000,10,191000,10000,43.666,76.969,54.499,64.189,49.784654,49.662,49.477,49.853,48.913,50.417,430,5085,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,32768,1048576,8,1000000,10000,10,143000,10000,58.36,270.478,74.358,82.37,65.616869,65.087,64.546,66.412,61.747,69.211,69,3921,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,65536,1048576,8,1000000,10000,10,95000,10000,74.159,468.675,193.303,341.7,95.182946,93.062,92.312,94.552,88.952,97.912,241,4361,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,131072,1048576,8,1000000,10000,10,53000,10000,124.938,503.445,337.787,401.188,158.947366,143.487,141.814,146.341,135.0235,153.1315,139,7624,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,262144,1048576,8,1000000,10000,10,27000,10000,223.351,626.146,427.407,522.26,274.137238,245.029,240.998,335.591,223.351,477.4805,0,67,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,524288,1048576,8,1000000,10000,10,11000,10000,317.802,886.374,678.142,804.284,485.22084,455.495,435.997,528.7,317.802,667.7545,0,144,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,1048576,1048576,8,1000000,10000,10,2000,10000,671.031,1165.566,1065.095,1127.128,884.864737,886.178,865.661,907.862,802.3595,971.1635,194,130,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,64,1048576,8,1000000,10000,10,223000,10000,35.982,244.479,46.858,55.98,42.875938,42.778,42.597,42.967,42.042,43.522,289,4953,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,128,1048576,8,1000000,10000,10,216000,10000,36.462,198.619,48.581,61.122,44.31683,42.991,42.717,46.287,37.362,51.642,12,1325,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,256,1048576,8,1000000,10000,10,221000,10000,32.59,98.874,47.449,57.866,43.322655,42.671,42.505,42.935,41.86,43.58,51,39395,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,512,1048576,8,1000000,10000,10,222000,10000,35.591,238.71,47.229,56.729,43.035868,42.825,42.686,42.984,42.239,43.431,256,12676,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,1024,1048576,8,1000000,10000,10,219000,10000,35.497,379.108,47.673,56.854,43.688151,43.051,42.879,43.342,42.1845,44.0365,62,39233,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,2048,1048576,8,1000000,10000,10,217000,10000,37.281,282.156,47.902,57.147,43.913555,43.752,43.573,43.956,42.9985,44.5305,313,9245,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,4096,1048576,8,1000000,10000,10,208000,10000,38.424,256.874,49.968,61.086,45.786813,45.051,44.815,45.703,43.483,47.035,42,50187,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,8192,1048576,8,1000000,10000,10,203000,10000,39.298,1733.995,51.489,61.263,47.167214,46.696,46.35,48.027,43.8345,50.5425,21,2581,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,16384,1048576,8,1000000,10000,10,192000,10000,41.599,226.051,54.55,65.33,49.488135,49.385,49.14,49.623,48.4155,50.3475,1097,4480,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,32768,1048576,8,1000000,10000,10,140000,10000,58.357,259.627,72.877,82.126,66.786201,66.318,65.892,67.6,63.33,70.162,111,3983,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,65536,1048576,8,1000000,10000,10,92000,10000,83.79,477.96,223.311,360.454,98.318946,94.965,94.489,95.969,92.269,98.189,2097,8326,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,131072,1048576,8,1000000,10000,10,53000,10000,124.812,705.966,343.878,437.198,158.68196,142.855,140.865,145.698,133.6155,152.9475,32,7515,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,262144,1048576,8,1000000,10000,10,27000,10000,221.081,712.477,430.179,530.65,276.440225,245.568,241.487,336.559,221.081,479.167,0,117,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,524288,1048576,8,1000000,10000,10,10000,10000,315.377,943.098,743.504,825.756,496.434524,458.912,441.479,542.663,315.377,694.439,0,337,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
inet,1024,1048576,1048576,8,1000000,10000,10,2000,10000,775.49,1210.175,1087.689,1186.055,903.731077,900.783,887.817,919.156,840.8085,966.1645,248,158,,,single_instance_proxy,c6in.8xlarge,2025-03-13 11:24:13,6be1398,3
vsock,1024,64,4194304,8,1000000,10000,10,115000,10000,70.714,1377.185,84.188,653.256,78.937661,77.332,76.046,78.026,73.076,80.996,13,4247,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,128,4194304,8,1000000,10000,10,113000,10000,71.422,1478.303,86.393,689.568,79.623083,77.318,76.085,78.151,72.986,81.25,15,3444,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,256,4194304,8,1000000,10000,10,116000,10000,70.714,1036.343,84.238,543.918,78.520863,77.219,76.07,77.793,73.4855,80.3775,108,6026,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,512,4194304,8,1000000,10000,10,117000,10000,70.981,1043.866,85.164,665.393,79.098258,77.218,75.967,77.822,73.1845,80.6045,83,5126,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,1024,4194304,8,1000000,10000,10,115000,10000,69.149,1503.096,89.196,662.625,79.965719,77.44,76.089,79.16,71.4825,83.7665,6,1809,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,2048,4194304,8,1000000,10000,10,110000,10000,69.524,1218.505,274.657,757.238,83.18936,77.668,76.363,79.123,72.223,83.263,28,2804,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,4096,4194304,8,1000000,10000,10,116000,10000,72.271,1418.364,86.771,623.668,79.183703,77.621,76.541,78.23,74.0075,80.7635,266,4706,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,8192,4194304,8,1000000,10000,10,106000,10000,72.964,1980.814,224.488,756.738,86.538776,81.777,80.828,82.582,78.197,85.213,833,4907,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,16384,4194304,8,1000000,10000,10,93000,10000,69.46,929.926,471.42,784.115,95.680016,85.503,83.322,92.458,69.618,106.162,3,2545,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,32768,4194304,8,1000000,10000,10,69000,10000,92.016,1155.339,620.957,798.489,124.78565,112.74,111.656,113.802,108.437,117.021,3047,4190,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,65536,4194304,8,1000000,10000,10,28000,10000,129.251,993.938,814.38,898.001,288.973214,146.093,144.005,449.354,129.251,907.3775,0,20,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,131072,4194304,8,1000000,10000,10,6000,10000,197.074,1015.611,906.233,969.906,664.261505,692.845,582.298,783.854,279.964,1015.611,112,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,262144,4194304,8,1000000,10000,10,3000,10000,359.564,1059.368,983.383,1042.971,793.535134,801.291,726.722,878.332,499.307,1059.368,37,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,524288,4194304,8,1000000,10000,10,6300,700,713.967,2930.91,1928.661,2004.259,1630.879856,1662.338,1528.465,1774.811,1158.946,2144.33,172,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,1048576,4194304,8,1000000,10000,10,3600,400,1594.81,5010.945,3768.622,3900.099,3323.30496,3365.217,3193.038,3521.255,2700.7125,4013.5805,117,2,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,36864,4194304,8,1000000,10000,10,62000,10000,91.456,1556.464,684.055,810.086,133.424263,117.263,115.842,118.644,111.639,122.847,4185,3859,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,69632,4194304,8,1000000,10000,10,20000,10000,135.79,944.917,814.877,880.749,331.691033,151.678,148.64,549.715,135.79,944.917,0,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,40960,4194304,8,1000000,10000,10,61000,10000,107.911,1035.206,697.931,811.239,138.780689,121.244,119.998,122.442,116.332,126.108,9005,4322,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,73728,4194304,8,1000000,10000,10,22000,10000,138.836,1713.839,837.818,917.195,351.957759,159.808,153.0,577.443,138.836,1214.1075,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,45056,4194304,8,1000000,10000,10,40000,10000,112.285,1729.994,784.909,863.593,207.117691,125.042,122.812,127.369,115.9765,134.2045,1035,8247,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,77824,4194304,8,1000000,10000,10,17000,10000,144.918,983.077,847.364,915.573,350.280788,161.394,157.052,576.544,144.918,983.077,0,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,49152,4194304,8,1000000,10000,10,42000,10000,116.343,2431.769,764.219,847.342,201.975692,129.146,127.527,131.688,121.2855,137.9295,3383,8144,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,81920,4194304,8,1000000,10000,10,15000,10000,143.629,1011.161,859.706,920.518,404.10246,346.919,162.684,643.02,143.629,1011.161,0,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
inet,1024,64,4194304,8,1000000,10000,10,500000,10000,8.217,49.967,20.777,30.445,19.594443,19.548,19.465,19.635,19.21,19.89,1057,10919,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,128,4194304,8,1000000,10000,10,499000,10000,7.644,39.544,20.257,29.552,19.646724,19.609,19.519,19.702,19.2445,19.9765,849,9735,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,256,4194304,8,1000000,10000,10,501000,10000,8.098,41.333,20.236,30.6,19.575631,19.533,19.444,19.627,19.1695,19.9015,717,11749,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,512,4194304,8,1000000,10000,10,498000,10000,10.655,39.326,20.197,30.618,19.687169,19.65,19.567,19.735,19.315,19.987,1423,9841,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,1024,4194304,8,1000000,10000,10,496000,10000,7.732,875.14,21.689,30.809,19.757628,19.694,19.606,19.789,19.3315,20.0635,698,15935,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,2048,4194304,8,1000000,10000,10,483000,10000,13.75,500.064,20.834,31.103,20.28133,20.234,20.139,20.34,19.8375,20.6415,776,12075,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,4096,4194304,8,1000000,10000,10,472000,10000,9.154,39.835,21.266,31.475,20.731426,20.68,20.578,20.807,20.2345,21.1505,300,6733,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,8192,4194304,8,1000000,10000,10,463000,10000,15.009,43.629,21.693,32.185,21.124229,21.088,20.955,21.222,20.5545,21.6225,261,4937,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,16384,4194304,8,1000000,10000,10,445000,10000,15.432,42.166,22.633,33.468,21.986743,21.946,21.833,22.063,21.488,22.408,541,5824,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,32768,4194304,8,1000000,10000,10,412000,10000,18.996,49.411,24.576,35.18,23.709127,23.664,23.576,23.754,23.309,24.021,971,6757,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,65536,4194304,8,1000000,10000,10,341000,10000,25.833,51.889,30.058,40.729,28.493443,28.434,28.344,28.528,28.068,28.804,1010,7166,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,131072,4194304,8,1000000,10000,10,292000,10000,27.593,519.993,35.484,45.677,33.024703,32.947,32.795,33.111,32.321,33.585,115,5174,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,262144,4194304,8,1000000,10000,10,221000,10000,36.37,90.073,47.039,57.629,43.271298,43.243,42.742,43.556,41.521,44.777,25,4153,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,524288,4194304,8,1000000,10000,10,139000,10000,60.226,110.38,72.239,84.798,66.962068,66.751,66.405,67.138,65.3055,68.2375,998,5263,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,1048576,4194304,8,1000000,10000,10,67000,10000,122.794,208.867,143.951,177.276,130.159022,129.755,129.356,130.185,128.1125,131.4285,195,3526,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,36864,4194304,8,1000000,10000,10,405000,10000,20.186,43.395,25.033,35.556,24.090604,24.037,23.936,24.149,23.6165,24.4685,368,7790,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,69632,4194304,8,1000000,10000,10,335000,10000,23.557,50.457,30.813,41.131,28.975167,28.915,28.801,29.031,28.456,29.376,966,6120,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,40960,4194304,8,1000000,10000,10,396000,10000,18.765,46.957,25.712,36.042,24.602879,24.548,24.434,24.677,24.0695,25.0415,383,6190,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,73728,4194304,8,1000000,10000,10,332000,10000,23.173,52.735,30.862,41.706,29.209733,29.149,29.03,29.271,28.6685,29.6325,877,5884,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,45056,4194304,8,1000000,10000,10,391000,10000,19.155,46.306,26.204,36.363,24.927493,24.885,24.748,25.016,24.346,25.418,826,6012,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,77824,4194304,8,1000000,10000,10,329000,10000,23.65,509.775,31.009,41.81,29.48128,29.423,29.289,29.561,28.881,29.969,611,5130,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,49152,4194304,8,1000000,10000,10,384000,10000,19.419,2244.349,26.449,37.176,25.394911,25.342,25.237,25.447,24.922,25.762,1156,6251,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,81920,4194304,8,1000000,10000,10,329000,10000,27.43,66.015,30.998,41.609,29.470345,29.414,29.307,29.522,28.9845,29.8445,757,5407,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
vsock,1024,64,4194304,8,1000000,10000,10,116000,10000,70.786,1815.666,85.392,658.177,79.505363,77.548,76.111,78.916,71.9035,83.1235,1,1738,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,128,4194304,8,1000000,10000,10,114000,10000,72.861,922.788,93.435,727.565,80.786737,77.327,76.078,77.978,73.228,80.828,19,7704,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,256,4194304,8,1000000,10000,10,114000,10000,71.1,900.387,85.464,659.151,79.17662,77.38,76.023,77.945,73.14,80.828,16,5220,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,512,4194304,8,1000000,10000,10,117000,10000,71.697,1948.542,83.5,429.814,78.384905,77.551,76.281,78.127,73.512,80.896,65,5369,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,1024,4194304,8,1000000,10000,10,109000,10000,72.296,2551.789,453.158,765.947,84.793635,77.687,76.386,78.745,72.8475,82.2835,1,3607,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,2048,4194304,8,1000000,10000,10,112000,10000,71.573,1781.84,87.647,684.118,79.999104,77.659,76.461,78.453,73.473,81.441,34,6230,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,4096,4194304,8,1000000,10000,10,112000,10000,67.837,1661.308,96.428,727.686,81.856704,77.958,76.646,79.022,73.082,82.586,6,3102,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,8192,4194304,8,1000000,10000,10,104000,10000,73.641,1796.006,396.662,768.071,88.127212,81.825,80.723,82.839,77.549,86.013,319,4103,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,16384,4194304,8,1000000,10000,10,90000,10000,68.502,2157.611,591.579,762.876,100.846496,90.017,84.189,93.837,69.717,108.309,17,3034,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,32768,4194304,8,1000000,10000,10,70000,10000,88.241,1092.853,646.343,805.149,125.284193,112.099,110.982,113.182,107.682,116.482,5148,4483,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,65536,4194304,8,1000000,10000,10,24000,10000,129.192,965.943,824.415,910.458,288.948994,145.46,142.873,465.849,129.192,950.313,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,131072,4194304,8,1000000,10000,10,7000,10000,193.203,1221.01,905.36,959.093,616.078204,665.81,493.363,771.518,193.203,1188.7505,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,262144,4194304,8,1000000,10000,10,3000,10000,378.001,1081.274,982.619,1067.428,799.318622,805.616,740.666,878.846,533.396,1081.274,49,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,524288,4194304,8,1000000,10000,10,6300,700,661.981,3486.5,1911.867,2015.934,1623.437101,1655.178,1526.057,1765.565,1166.795,2124.827,161,2,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,1048576,4194304,8,1000000,10000,10,3600,400,1678.152,4855.002,3780.572,3993.177,3326.685737,3379.393,3190.078,3540.526,2664.406,4066.198,139,2,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,36864,4194304,8,1000000,10000,10,57000,10000,102.191,985.072,752.971,836.316,151.127655,116.994,115.832,118.118,112.403,121.547,4730,6151,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,69632,4194304,8,1000000,10000,10,21000,10000,130.326,1695.86,824.172,904.745,345.18717,153.215,148.614,576.912,130.326,1219.359,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,40960,4194304,8,1000000,10000,10,55000,10000,104.326,1455.117,756.894,841.182,154.789842,120.68,119.398,122.08,115.375,126.103,5691,5693,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,73728,4194304,8,1000000,10000,10,17000,10000,140.489,1988.231,845.673,922.526,413.20789,410.542,152.918,650.713,140.489,1397.4055,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,45056,4194304,8,1000000,10000,10,50000,10000,109.904,2073.597,745.977,832.059,164.983396,124.729,122.91,126.087,118.1445,130.8525,4776,5936,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,77824,4194304,8,1000000,10000,10,16000,10000,138.34,1033.45,832.357,906.773,381.559015,265.026,157.969,620.825,138.34,1033.45,0,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,49152,4194304,8,1000000,10000,10,41000,10000,113.232,1429.322,766.548,843.063,202.268325,129.112,127.239,132.042,120.0345,139.2465,374,7713,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,81920,4194304,8,1000000,10000,10,16000,10000,141.102,1065.984,877.228,925.748,425.765824,407.209,160.41,685.786,141.102,1065.984,0,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
